V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,class
33.0,services,single,secondary,no,-56.0,no,yes,cellular,10.0,jul,119.0,5.0,-1.0,0.0,unknown,1
30.0,blue-collar,married,primary,no,1.0,yes,yes,telephone,22.0,jul,80.0,2.0,-1.0,0.0,unknown,1
43.0,blue-collar,married,primary,no,-98.0,yes,yes,cellular,12.0,may,112.0,2.0,330.0,3.0,other,1
49.0,technician,married,secondary,no,4667.0,yes,no,unknown,19.0,may,130.0,2.0,-1.0,0.0,unknown,1
54.0,unemployed,married,primary,no,541.0,yes,no,cellular,3.0,feb,237.0,3.0,-1.0,0.0,unknown,1
31.0,unemployed,married,tertiary,no,7744.0,no,no,cellular,26.0,aug,377.0,8.0,-1.0,0.0,unknown,1
54.0,unknown,married,unknown,no,895.0,no,no,cellular,7.0,oct,335.0,1.0,-1.0,0.0,unknown,0
36.0,unemployed,married,secondary,no,-129.0,yes,no,cellular,29.0,jul,121.0,3.0,-1.0,0.0,unknown,1
30.0,admin.,married,secondary,no,0.0,no,no,cellular,15.0,jul,127.0,5.0,-1.0,0.0,unknown,1
27.0,technician,single,secondary,no,158.0,no,no,unknown,1.0,jul,650.0,2.0,-1.0,0.0,unknown,0
30.0,admin.,married,secondary,no,122.0,yes,no,unknown,16.0,may,107.0,1.0,-1.0,0.0,unknown,1
30.0,blue-collar,married,secondary,no,673.0,yes,no,unknown,20.0,may,610.0,2.0,-1.0,0.0,unknown,1
35.0,technician,divorced,secondary,no,0.0,no,no,cellular,25.0,aug,124.0,4.0,-1.0,0.0,unknown,1
33.0,services,divorced,secondary,no,411.0,yes,no,unknown,8.0,may,216.0,1.0,-1.0,0.0,unknown,1
43.0,blue-collar,divorced,primary,no,-97.0,yes,yes,cellular,31.0,jul,747.0,4.0,-1.0,0.0,unknown,1
41.0,blue-collar,married,secondary,no,-217.0,yes,no,cellular,11.0,may,313.0,1.0,349.0,3.0,other,1
41.0,management,divorced,tertiary,no,5037.0,no,no,cellular,23.0,apr,252.0,9.0,185.0,5.0,other,0
46.0,admin.,divorced,secondary,no,2232.0,no,no,cellular,13.0,feb,121.0,1.0,-1.0,0.0,unknown,0
54.0,blue-collar,married,secondary,no,-932.0,yes,no,unknown,7.0,may,799.0,1.0,-1.0,0.0,unknown,1
32.0,management,married,tertiary,no,913.0,yes,no,cellular,23.0,jun,883.0,1.0,674.0,4.0,failure,1
30.0,technician,single,tertiary,no,236.0,yes,no,unknown,16.0,may,197.0,1.0,-1.0,0.0,unknown,1
40.0,entrepreneur,married,primary,no,0.0,yes,no,cellular,11.0,jul,271.0,2.0,-1.0,0.0,unknown,1
30.0,blue-collar,married,primary,no,2581.0,no,no,unknown,12.0,may,221.0,2.0,-1.0,0.0,unknown,1
27.0,admin.,married,secondary,no,639.0,no,yes,cellular,14.0,jul,243.0,3.0,-1.0,0.0,unknown,1
41.0,blue-collar,married,primary,no,849.0,yes,no,unknown,15.0,may,72.0,1.0,-1.0,0.0,unknown,1
54.0,services,married,secondary,no,386.0,yes,no,cellular,2.0,aug,155.0,2.0,-1.0,0.0,unknown,1
32.0,management,single,tertiary,no,1218.0,yes,no,telephone,28.0,jan,70.0,2.0,-1.0,0.0,unknown,1
31.0,management,married,tertiary,no,2603.0,yes,no,cellular,11.0,feb,280.0,4.0,-1.0,0.0,unknown,0
42.0,blue-collar,married,secondary,no,-921.0,yes,no,unknown,26.0,may,115.0,2.0,-1.0,0.0,unknown,1
48.0,admin.,married,primary,no,607.0,no,no,unknown,20.0,jun,29.0,2.0,-1.0,0.0,unknown,1
34.0,blue-collar,married,primary,no,79.0,yes,no,cellular,14.0,may,406.0,2.0,-1.0,0.0,unknown,1
55.0,technician,divorced,secondary,no,61.0,yes,yes,cellular,25.0,aug,113.0,3.0,-1.0,0.0,unknown,1
49.0,technician,married,secondary,no,1091.0,no,no,telephone,30.0,jul,47.0,2.0,-1.0,0.0,unknown,1
46.0,management,divorced,tertiary,no,743.0,no,no,unknown,5.0,jun,36.0,2.0,-1.0,0.0,unknown,1
47.0,entrepreneur,married,unknown,no,209.0,yes,no,unknown,6.0,may,135.0,2.0,-1.0,0.0,unknown,1
24.0,management,single,tertiary,no,172.0,no,no,cellular,3.0,jul,67.0,2.0,-1.0,0.0,unknown,1
58.0,entrepreneur,married,secondary,no,2.0,no,no,unknown,16.0,jun,684.0,1.0,-1.0,0.0,unknown,1
32.0,management,single,tertiary,no,41.0,no,no,cellular,21.0,aug,686.0,5.0,-1.0,0.0,unknown,0
25.0,student,single,secondary,no,1116.0,yes,no,cellular,2.0,mar,170.0,3.0,-1.0,0.0,unknown,1
49.0,blue-collar,married,secondary,no,-55.0,no,no,unknown,17.0,jun,150.0,3.0,-1.0,0.0,unknown,1
59.0,retired,divorced,secondary,no,5845.0,no,no,cellular,14.0,may,1060.0,2.0,-1.0,0.0,unknown,0
30.0,management,single,tertiary,no,329.0,yes,no,unknown,6.0,jun,122.0,16.0,-1.0,0.0,unknown,1
46.0,blue-collar,married,secondary,no,494.0,yes,no,unknown,26.0,may,724.0,1.0,-1.0,0.0,unknown,1
42.0,management,married,unknown,no,1519.0,no,no,cellular,19.0,oct,230.0,1.0,92.0,1.0,success,0
37.0,entrepreneur,married,tertiary,no,2685.0,no,no,unknown,20.0,jun,187.0,2.0,-1.0,0.0,unknown,1
44.0,blue-collar,married,primary,no,-14.0,yes,yes,unknown,19.0,may,179.0,4.0,-1.0,0.0,unknown,1
49.0,services,married,secondary,no,5673.0,no,yes,cellular,4.0,aug,357.0,3.0,-1.0,0.0,unknown,1
41.0,blue-collar,married,secondary,no,1459.0,no,no,unknown,5.0,jun,82.0,1.0,-1.0,0.0,unknown,1
48.0,technician,married,tertiary,no,0.0,no,no,telephone,26.0,aug,176.0,15.0,-1.0,0.0,unknown,1
31.0,management,married,secondary,no,625.0,yes,no,cellular,7.0,apr,424.0,1.0,138.0,1.0,failure,1
37.0,student,married,unknown,no,0.0,no,no,unknown,18.0,jun,115.0,1.0,-1.0,0.0,unknown,1
51.0,services,married,secondary,no,867.0,yes,no,cellular,3.0,feb,177.0,2.0,211.0,3.0,failure,1
80.0,retired,married,secondary,no,8304.0,no,no,telephone,9.0,jun,712.0,1.0,64.0,12.0,failure,0
32.0,management,single,tertiary,no,151.0,yes,no,unknown,6.0,may,118.0,1.0,-1.0,0.0,unknown,1
48.0,services,married,primary,yes,-583.0,yes,no,unknown,2.0,jun,25.0,7.0,-1.0,0.0,unknown,1
49.0,blue-collar,married,tertiary,no,1784.0,no,no,unknown,12.0,jun,753.0,1.0,-1.0,0.0,unknown,1
30.0,management,married,tertiary,no,3134.0,yes,no,cellular,17.0,jul,124.0,1.0,-1.0,0.0,unknown,1
27.0,self-employed,single,secondary,no,49.0,yes,no,cellular,30.0,jan,208.0,2.0,-1.0,0.0,unknown,1
34.0,technician,married,secondary,no,-346.0,no,no,cellular,13.0,aug,136.0,4.0,-1.0,0.0,unknown,1
49.0,management,married,secondary,no,1623.0,yes,no,cellular,19.0,nov,1081.0,2.0,-1.0,0.0,unknown,0
48.0,management,married,tertiary,no,60.0,no,no,telephone,7.0,may,376.0,2.0,339.0,7.0,failure,1
40.0,services,married,secondary,no,17.0,no,no,cellular,4.0,jun,78.0,1.0,-1.0,0.0,unknown,1
38.0,blue-collar,married,secondary,no,2008.0,yes,no,cellular,18.0,nov,354.0,1.0,-1.0,0.0,unknown,1
46.0,blue-collar,married,primary,no,91.0,yes,no,cellular,6.0,may,29.0,1.0,356.0,2.0,failure,1
41.0,entrepreneur,married,tertiary,no,171.0,yes,no,cellular,19.0,nov,209.0,1.0,191.0,4.0,failure,1
28.0,management,single,tertiary,no,1027.0,yes,no,cellular,14.0,may,433.0,1.0,-1.0,0.0,unknown,1
51.0,services,married,unknown,no,5801.0,yes,no,unknown,29.0,may,147.0,2.0,-1.0,0.0,unknown,1
33.0,blue-collar,divorced,primary,no,142.0,yes,no,telephone,11.0,may,41.0,2.0,300.0,5.0,failure,1
26.0,management,single,tertiary,no,205.0,no,no,unknown,26.0,may,111.0,1.0,-1.0,0.0,unknown,1
34.0,admin.,single,secondary,no,852.0,no,no,cellular,14.0,apr,108.0,2.0,-1.0,0.0,unknown,1
27.0,blue-collar,married,secondary,yes,-584.0,yes,no,cellular,7.0,may,411.0,2.0,-1.0,0.0,unknown,1
42.0,self-employed,married,secondary,no,97.0,no,no,cellular,10.0,jul,108.0,2.0,-1.0,0.0,unknown,1
45.0,admin.,married,secondary,no,204.0,yes,no,cellular,3.0,jun,224.0,2.0,-1.0,0.0,unknown,0
31.0,technician,single,secondary,no,628.0,yes,no,unknown,12.0,may,1083.0,2.0,-1.0,0.0,unknown,1
32.0,management,single,tertiary,no,311.0,no,no,unknown,12.0,may,757.0,2.0,-1.0,0.0,unknown,0
39.0,blue-collar,married,primary,no,1564.0,no,no,unknown,17.0,jun,57.0,1.0,-1.0,0.0,unknown,1
26.0,blue-collar,single,secondary,no,856.0,yes,yes,cellular,30.0,jul,95.0,5.0,-1.0,0.0,unknown,1
40.0,management,single,tertiary,no,1509.0,no,no,cellular,15.0,mar,144.0,2.0,124.0,1.0,failure,1
52.0,services,married,secondary,no,-888.0,no,no,cellular,16.0,jul,135.0,1.0,-1.0,0.0,unknown,1
40.0,technician,single,tertiary,no,226.0,no,no,cellular,15.0,jan,176.0,2.0,-1.0,0.0,unknown,1
48.0,technician,married,secondary,no,127.0,no,yes,cellular,7.0,aug,524.0,5.0,-1.0,0.0,unknown,1
31.0,services,married,secondary,no,413.0,yes,no,unknown,13.0,may,65.0,1.0,-1.0,0.0,unknown,1
27.0,admin.,married,secondary,no,710.0,yes,yes,cellular,6.0,may,653.0,1.0,334.0,2.0,success,0
47.0,technician,married,secondary,no,1233.0,yes,no,unknown,11.0,sep,91.0,1.0,100.0,2.0,other,0
28.0,management,single,secondary,no,171.0,no,no,cellular,10.0,mar,93.0,1.0,-1.0,0.0,unknown,0
40.0,management,divorced,tertiary,no,69.0,yes,no,cellular,6.0,may,503.0,2.0,280.0,2.0,failure,1
34.0,admin.,married,secondary,no,1499.0,yes,no,cellular,13.0,apr,186.0,1.0,327.0,2.0,failure,1
29.0,self-employed,married,tertiary,no,751.0,yes,no,unknown,23.0,may,121.0,2.0,-1.0,0.0,unknown,1
36.0,management,married,tertiary,no,61.0,no,yes,cellular,19.0,aug,452.0,2.0,-1.0,0.0,unknown,1
83.0,retired,married,primary,no,425.0,no,no,telephone,22.0,jun,883.0,1.0,140.0,1.0,failure,0
55.0,services,divorced,primary,no,2923.0,yes,no,unknown,15.0,may,104.0,2.0,-1.0,0.0,unknown,1
43.0,management,divorced,tertiary,no,99.0,no,no,cellular,29.0,jan,24.0,3.0,-1.0,0.0,unknown,1
23.0,student,single,secondary,no,1021.0,no,no,telephone,19.0,jun,79.0,9.0,-1.0,0.0,unknown,1
44.0,technician,married,tertiary,no,1146.0,no,no,cellular,4.0,jul,178.0,2.0,-1.0,0.0,unknown,1
58.0,blue-collar,married,primary,no,781.0,yes,no,cellular,15.0,may,74.0,2.0,-1.0,0.0,unknown,1
29.0,admin.,single,secondary,no,1448.0,no,no,cellular,10.0,mar,217.0,1.0,184.0,7.0,other,1
30.0,management,single,tertiary,no,604.0,no,yes,cellular,2.0,feb,475.0,1.0,-1.0,0.0,unknown,1
29.0,admin.,single,secondary,no,-194.0,yes,no,cellular,7.0,may,127.0,1.0,-1.0,0.0,unknown,1
41.0,technician,married,secondary,no,0.0,no,no,cellular,11.0,mar,101.0,1.0,-1.0,0.0,unknown,1
35.0,housemaid,married,primary,no,0.0,yes,no,cellular,14.0,jul,340.0,3.0,-1.0,0.0,unknown,1
31.0,technician,single,secondary,no,1014.0,yes,no,cellular,23.0,jul,158.0,4.0,-1.0,0.0,unknown,1
27.0,admin.,single,tertiary,no,73.0,no,no,cellular,29.0,jan,242.0,1.0,-1.0,0.0,unknown,1
47.0,services,married,secondary,no,2597.0,yes,no,unknown,16.0,may,323.0,1.0,-1.0,0.0,unknown,1
53.0,self-employed,married,tertiary,no,2627.0,yes,yes,unknown,16.0,jun,18.0,30.0,-1.0,0.0,unknown,1
34.0,management,married,tertiary,no,1906.0,yes,no,cellular,14.0,jul,68.0,3.0,-1.0,0.0,unknown,1
34.0,blue-collar,married,primary,no,-319.0,yes,yes,cellular,9.0,jul,134.0,4.0,-1.0,0.0,unknown,1
36.0,management,married,tertiary,no,-296.0,yes,no,cellular,14.0,may,113.0,3.0,-1.0,0.0,unknown,1
40.0,technician,married,secondary,no,169.0,yes,no,cellular,18.0,aug,43.0,4.0,-1.0,0.0,unknown,1
37.0,self-employed,single,tertiary,no,556.0,no,no,unknown,17.0,jun,200.0,2.0,-1.0,0.0,unknown,1
65.0,retired,divorced,unknown,no,300.0,no,no,cellular,2.0,aug,245.0,2.0,-1.0,0.0,unknown,1
53.0,technician,divorced,secondary,no,751.0,yes,no,unknown,16.0,may,343.0,4.0,-1.0,0.0,unknown,1
28.0,technician,single,secondary,no,126.0,no,no,cellular,3.0,mar,229.0,1.0,-1.0,0.0,unknown,1
33.0,technician,divorced,tertiary,no,-386.0,yes,no,unknown,23.0,may,530.0,1.0,-1.0,0.0,unknown,1
56.0,blue-collar,married,primary,no,379.0,no,no,cellular,13.0,aug,58.0,5.0,-1.0,0.0,unknown,1
45.0,self-employed,married,secondary,no,706.0,no,no,cellular,30.0,apr,78.0,2.0,176.0,1.0,success,1
39.0,technician,married,secondary,no,9121.0,no,no,unknown,5.0,jun,147.0,1.0,-1.0,0.0,unknown,1
28.0,management,single,tertiary,no,1466.0,yes,no,cellular,25.0,jul,40.0,1.0,-1.0,0.0,unknown,1
36.0,blue-collar,married,primary,no,0.0,yes,no,cellular,18.0,nov,618.0,2.0,-1.0,0.0,unknown,1
41.0,blue-collar,married,primary,no,951.0,yes,no,cellular,20.0,apr,23.0,4.0,-1.0,0.0,unknown,1
46.0,admin.,married,secondary,no,368.0,no,no,cellular,20.0,aug,293.0,1.0,90.0,4.0,other,0
41.0,blue-collar,married,secondary,no,121.0,yes,no,cellular,13.0,may,16.0,6.0,176.0,5.0,other,1
59.0,services,married,secondary,no,204.0,no,no,cellular,23.0,jul,286.0,2.0,-1.0,0.0,unknown,1
24.0,admin.,married,secondary,no,299.0,yes,no,cellular,6.0,may,209.0,1.0,321.0,1.0,failure,1
34.0,management,married,tertiary,no,4170.0,yes,no,unknown,21.0,may,935.0,1.0,-1.0,0.0,unknown,1
40.0,blue-collar,married,primary,no,-335.0,yes,no,unknown,27.0,may,260.0,1.0,-1.0,0.0,unknown,1
42.0,admin.,married,secondary,no,3165.0,yes,no,unknown,16.0,jun,298.0,4.0,-1.0,0.0,unknown,1
50.0,services,married,secondary,no,254.0,yes,no,cellular,15.0,apr,397.0,2.0,337.0,1.0,failure,1
25.0,management,single,tertiary,no,553.0,yes,no,cellular,17.0,sep,113.0,4.0,479.0,1.0,failure,1
51.0,services,divorced,secondary,no,518.0,yes,no,telephone,17.0,nov,76.0,1.0,-1.0,0.0,unknown,1
50.0,management,married,tertiary,no,85.0,no,yes,cellular,1.0,jun,141.0,1.0,-1.0,0.0,unknown,1
37.0,blue-collar,married,unknown,no,603.0,yes,no,unknown,23.0,may,773.0,2.0,-1.0,0.0,unknown,1
21.0,services,single,secondary,no,361.0,no,no,telephone,5.0,jun,329.0,1.0,95.0,1.0,other,1
52.0,blue-collar,married,secondary,no,-98.0,yes,no,unknown,7.0,may,423.0,1.0,-1.0,0.0,unknown,1
55.0,retired,married,primary,no,4424.0,no,no,cellular,5.0,aug,67.0,4.0,-1.0,0.0,unknown,1
26.0,technician,single,secondary,no,2610.0,yes,yes,unknown,2.0,jun,626.0,1.0,-1.0,0.0,unknown,1
38.0,technician,married,tertiary,no,3234.0,no,no,cellular,18.0,nov,578.0,2.0,-1.0,0.0,unknown,0
32.0,blue-collar,married,secondary,no,687.0,yes,no,unknown,9.0,may,61.0,1.0,-1.0,0.0,unknown,1
31.0,blue-collar,married,secondary,no,631.0,yes,no,unknown,23.0,may,248.0,4.0,-1.0,0.0,unknown,1
34.0,technician,single,secondary,no,341.0,no,yes,cellular,29.0,jan,136.0,1.0,262.0,3.0,failure,1
33.0,technician,single,tertiary,no,316.0,no,no,cellular,21.0,aug,126.0,3.0,-1.0,0.0,unknown,1
35.0,technician,married,secondary,no,2.0,no,no,telephone,28.0,jan,653.0,3.0,-1.0,0.0,unknown,1
44.0,management,married,unknown,no,415.0,yes,no,telephone,14.0,may,7.0,7.0,-1.0,0.0,unknown,1
48.0,management,divorced,tertiary,no,507.0,yes,no,cellular,9.0,apr,528.0,1.0,-1.0,0.0,unknown,1
29.0,blue-collar,married,secondary,no,912.0,yes,no,cellular,13.0,may,785.0,1.0,-1.0,0.0,unknown,1
50.0,management,married,tertiary,no,0.0,no,no,cellular,9.0,jul,243.0,5.0,-1.0,0.0,unknown,1
37.0,blue-collar,married,primary,no,37.0,yes,no,cellular,13.0,may,24.0,2.0,362.0,1.0,other,1
44.0,admin.,single,secondary,no,2524.0,no,no,unknown,19.0,jun,82.0,1.0,-1.0,0.0,unknown,1
36.0,unemployed,single,tertiary,no,9019.0,yes,no,unknown,11.0,jun,952.0,3.0,-1.0,0.0,unknown,1
49.0,blue-collar,divorced,unknown,no,39.0,yes,no,cellular,13.0,may,27.0,5.0,-1.0,0.0,unknown,1
31.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,5.0,may,143.0,1.0,-1.0,0.0,unknown,1
49.0,technician,divorced,secondary,no,265.0,yes,no,unknown,12.0,may,274.0,6.0,-1.0,0.0,unknown,1
35.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,16.0,apr,1174.0,1.0,345.0,4.0,other,0
57.0,admin.,divorced,unknown,no,4012.0,no,no,cellular,20.0,nov,915.0,1.0,-1.0,0.0,unknown,1
42.0,blue-collar,married,primary,no,1520.0,yes,no,cellular,5.0,feb,115.0,1.0,-1.0,0.0,unknown,1
36.0,blue-collar,divorced,secondary,no,-140.0,yes,no,unknown,26.0,may,222.0,2.0,-1.0,0.0,unknown,1
75.0,retired,divorced,primary,no,852.0,no,no,cellular,15.0,mar,341.0,1.0,-1.0,0.0,unknown,1
38.0,blue-collar,single,secondary,no,578.0,yes,no,unknown,21.0,may,112.0,2.0,-1.0,0.0,unknown,1
40.0,blue-collar,married,primary,yes,0.0,yes,no,unknown,6.0,may,64.0,2.0,-1.0,0.0,unknown,1
38.0,services,single,secondary,no,2253.0,yes,no,cellular,13.0,may,937.0,3.0,-1.0,0.0,unknown,0
34.0,management,single,tertiary,no,1171.0,yes,no,cellular,10.0,jul,129.0,1.0,-1.0,0.0,unknown,1
29.0,technician,single,tertiary,no,452.0,yes,no,cellular,11.0,may,59.0,1.0,-1.0,0.0,unknown,1
28.0,admin.,married,secondary,no,-97.0,yes,no,cellular,29.0,jan,79.0,1.0,225.0,2.0,success,1
79.0,retired,married,secondary,no,4738.0,no,no,telephone,9.0,jul,151.0,5.0,-1.0,0.0,unknown,1
51.0,admin.,divorced,secondary,no,467.0,yes,no,unknown,19.0,may,83.0,1.0,-1.0,0.0,unknown,1
32.0,student,single,tertiary,no,0.0,no,no,cellular,6.0,aug,101.0,5.0,3.0,6.0,other,1
36.0,management,married,tertiary,no,495.0,no,no,cellular,5.0,aug,157.0,3.0,97.0,2.0,success,0
38.0,entrepreneur,married,secondary,no,157.0,no,yes,cellular,15.0,may,57.0,11.0,366.0,1.0,other,1
49.0,self-employed,married,secondary,no,358.0,yes,yes,unknown,13.0,may,176.0,3.0,-1.0,0.0,unknown,1
42.0,services,married,secondary,no,292.0,yes,no,cellular,11.0,may,222.0,3.0,-1.0,0.0,unknown,1
43.0,blue-collar,married,primary,no,7343.0,yes,no,unknown,2.0,jun,217.0,4.0,-1.0,0.0,unknown,1
34.0,blue-collar,married,secondary,no,-563.0,yes,no,unknown,26.0,may,252.0,1.0,-1.0,0.0,unknown,1
59.0,retired,single,secondary,no,351.0,yes,no,unknown,27.0,may,1063.0,5.0,-1.0,0.0,unknown,0
35.0,unknown,married,primary,no,365.0,no,no,cellular,29.0,aug,41.0,2.0,-1.0,0.0,unknown,1
33.0,blue-collar,single,secondary,no,13494.0,yes,no,unknown,20.0,jun,27.0,25.0,-1.0,0.0,unknown,1
34.0,admin.,single,secondary,no,846.0,yes,no,cellular,17.0,apr,758.0,2.0,-1.0,0.0,unknown,1
64.0,retired,married,secondary,no,1574.0,no,no,telephone,29.0,jul,301.0,3.0,-1.0,0.0,unknown,0
34.0,entrepreneur,married,tertiary,no,-28.0,yes,no,cellular,16.0,jul,574.0,1.0,-1.0,0.0,unknown,1
77.0,retired,married,tertiary,no,0.0,no,no,cellular,16.0,oct,847.0,1.0,60.0,1.0,success,0
57.0,retired,married,primary,no,2927.0,no,yes,telephone,30.0,jul,78.0,5.0,-1.0,0.0,unknown,1
30.0,blue-collar,married,secondary,no,501.0,yes,yes,unknown,27.0,may,514.0,1.0,-1.0,0.0,unknown,1
56.0,housemaid,divorced,primary,yes,1238.0,no,no,unknown,5.0,jun,1558.0,1.0,-1.0,0.0,unknown,0
49.0,unknown,married,unknown,no,301.0,no,no,cellular,14.0,aug,789.0,2.0,-1.0,0.0,unknown,1
73.0,retired,married,primary,no,1388.0,no,no,cellular,20.0,jul,146.0,3.0,190.0,3.0,success,1
39.0,technician,single,secondary,no,102.0,yes,no,cellular,14.0,aug,272.0,2.0,-1.0,0.0,unknown,1
57.0,technician,divorced,primary,no,13.0,yes,no,cellular,8.0,may,323.0,2.0,368.0,2.0,failure,1
32.0,self-employed,married,secondary,no,413.0,yes,no,cellular,11.0,jul,712.0,2.0,-1.0,0.0,unknown,1
32.0,technician,single,tertiary,no,4665.0,yes,no,unknown,21.0,may,860.0,2.0,-1.0,0.0,unknown,0
45.0,admin.,married,secondary,no,638.0,yes,no,cellular,20.0,aug,75.0,9.0,-1.0,0.0,unknown,1
32.0,blue-collar,married,secondary,no,101.0,yes,no,unknown,19.0,may,191.0,4.0,-1.0,0.0,unknown,1
31.0,management,married,tertiary,no,1224.0,yes,yes,cellular,24.0,jul,1441.0,2.0,-1.0,0.0,unknown,0
49.0,self-employed,married,secondary,no,1103.0,no,no,cellular,12.0,aug,428.0,2.0,-1.0,0.0,unknown,1
29.0,services,married,secondary,no,3748.0,no,no,cellular,28.0,may,322.0,3.0,-1.0,0.0,unknown,1
55.0,technician,married,secondary,no,955.0,yes,no,cellular,29.0,jan,104.0,1.0,-1.0,0.0,unknown,1
30.0,admin.,married,secondary,no,518.0,yes,no,cellular,8.0,may,127.0,1.0,-1.0,0.0,unknown,1
45.0,services,single,primary,no,1893.0,yes,no,unknown,3.0,jun,1259.0,6.0,-1.0,0.0,unknown,0
39.0,technician,married,tertiary,no,14.0,no,no,cellular,28.0,jan,114.0,2.0,-1.0,0.0,unknown,1
36.0,admin.,married,secondary,no,-423.0,yes,yes,unknown,13.0,may,106.0,1.0,-1.0,0.0,unknown,1
33.0,management,married,tertiary,no,3696.0,no,no,cellular,19.0,nov,305.0,1.0,182.0,3.0,failure,1
36.0,management,married,tertiary,no,2987.0,yes,no,cellular,12.0,aug,307.0,1.0,-1.0,0.0,unknown,0
31.0,technician,single,secondary,no,433.0,no,no,cellular,11.0,aug,1504.0,2.0,-1.0,0.0,unknown,1
36.0,technician,married,unknown,no,756.0,no,no,cellular,11.0,jul,396.0,3.0,-1.0,0.0,unknown,1
38.0,technician,single,tertiary,no,0.0,yes,no,cellular,1.0,jun,71.0,1.0,-1.0,0.0,unknown,1
33.0,unknown,married,secondary,no,2727.0,no,no,cellular,6.0,aug,205.0,3.0,-1.0,0.0,unknown,1
40.0,technician,married,secondary,no,93.0,yes,no,unknown,13.0,may,134.0,2.0,-1.0,0.0,unknown,1
31.0,blue-collar,married,secondary,no,1766.0,no,yes,cellular,5.0,jun,166.0,2.0,-1.0,0.0,unknown,0
39.0,services,married,secondary,no,124.0,yes,no,cellular,31.0,jul,81.0,5.0,-1.0,0.0,unknown,1
33.0,admin.,married,tertiary,no,69.0,no,yes,cellular,4.0,may,77.0,2.0,-1.0,0.0,unknown,1
53.0,services,divorced,secondary,no,0.0,no,no,cellular,12.0,mar,80.0,2.0,-1.0,0.0,unknown,0
38.0,management,married,tertiary,no,0.0,yes,no,cellular,13.0,may,537.0,5.0,303.0,2.0,failure,1
59.0,technician,married,secondary,no,259.0,no,no,cellular,15.0,jun,415.0,1.0,89.0,1.0,success,0
55.0,blue-collar,married,primary,no,4103.0,no,no,cellular,19.0,nov,291.0,1.0,-1.0,0.0,unknown,1
38.0,technician,single,tertiary,no,744.0,yes,no,cellular,14.0,may,283.0,1.0,288.0,12.0,other,1
48.0,services,married,secondary,no,116.0,yes,no,telephone,20.0,apr,70.0,4.0,-1.0,0.0,unknown,1
53.0,blue-collar,married,secondary,no,70.0,yes,no,unknown,5.0,may,611.0,2.0,-1.0,0.0,unknown,1
44.0,admin.,divorced,secondary,no,432.0,no,no,cellular,9.0,feb,132.0,3.0,-1.0,0.0,unknown,1
57.0,management,married,tertiary,no,1172.0,no,no,unknown,18.0,jun,26.0,1.0,-1.0,0.0,unknown,1
29.0,blue-collar,single,secondary,no,9.0,yes,no,cellular,11.0,may,262.0,3.0,-1.0,0.0,unknown,1
31.0,services,married,secondary,no,428.0,yes,no,unknown,21.0,may,272.0,1.0,-1.0,0.0,unknown,1
35.0,technician,single,tertiary,no,7546.0,yes,no,cellular,28.0,dec,137.0,1.0,122.0,3.0,failure,1
31.0,blue-collar,married,primary,no,620.0,no,no,cellular,30.0,mar,95.0,1.0,-1.0,0.0,unknown,1
35.0,self-employed,married,tertiary,no,8647.0,no,no,cellular,19.0,nov,140.0,2.0,-1.0,0.0,unknown,1
40.0,management,single,secondary,no,192.0,yes,no,unknown,16.0,may,71.0,11.0,-1.0,0.0,unknown,1
39.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,7.0,may,502.0,1.0,7.0,2.0,failure,1
43.0,technician,single,tertiary,no,27733.0,yes,no,unknown,3.0,jun,164.0,7.0,-1.0,0.0,unknown,1
44.0,entrepreneur,married,primary,no,276.0,yes,yes,unknown,15.0,may,219.0,1.0,-1.0,0.0,unknown,1
29.0,technician,single,secondary,no,113.0,no,no,cellular,12.0,feb,328.0,2.0,183.0,4.0,success,0
40.0,technician,married,secondary,no,782.0,yes,no,unknown,14.0,may,224.0,2.0,-1.0,0.0,unknown,1
33.0,entrepreneur,married,primary,no,82.0,yes,no,cellular,18.0,nov,63.0,2.0,-1.0,0.0,unknown,1
46.0,management,married,tertiary,no,1008.0,no,no,cellular,29.0,aug,24.0,13.0,-1.0,0.0,unknown,1
27.0,unknown,single,tertiary,no,6421.0,no,no,telephone,28.0,jan,147.0,4.0,-1.0,0.0,unknown,1
26.0,admin.,single,secondary,no,443.0,no,no,cellular,30.0,jul,84.0,3.0,-1.0,0.0,unknown,1
41.0,technician,married,secondary,no,351.0,yes,no,cellular,9.0,jul,175.0,1.0,-1.0,0.0,unknown,1
34.0,technician,married,tertiary,no,5060.0,yes,no,cellular,21.0,aug,12.0,21.0,-1.0,0.0,unknown,1
39.0,technician,single,tertiary,no,-41.0,no,yes,cellular,25.0,aug,40.0,15.0,-1.0,0.0,unknown,1
27.0,services,single,secondary,no,-124.0,no,no,cellular,18.0,jul,217.0,1.0,-1.0,0.0,unknown,1
31.0,blue-collar,married,secondary,no,79.0,yes,yes,cellular,23.0,jul,235.0,11.0,-1.0,0.0,unknown,1
44.0,unemployed,single,secondary,no,3945.0,no,no,cellular,28.0,jan,255.0,1.0,-1.0,0.0,unknown,1
