V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,class
1.88,54450.0,51.0,0.39,59668.0,0.166,80.6,94.0,4.32,7.3,50.2,v2,0.645,91.2,4617.0,758.0,0.241,4.96,0.44,595.0,29.2,0.26,2.28,80.4,6.69,0.142,0.438,0.92,9.83,0.25,v1,49.8,0.61,37.1,67.2,0.35,59817.0,6.59,0.704,v2,1
3.6,48765.0,39.6,0.63,55588.0,0.152,77.8,71.0,4.63,4.0,55.3,v1,0.484,75.3,5398.0,741.0,0.234,6.0,0.61,650.0,28.1,0.33,3.06,84.6,7.06,0.118,0.623,0.88,9.49,0.26,v2,59.9,0.61,45.3,63.5,0.8,56054.0,6.59,0.79,v3,0
1.59,56136.0,41.5,3.09,23308.0,0.316,79.6,93.0,4.31,8.9,50.4,v2,0.863,92.2,7100.0,740.0,0.666,5.51,0.61,811.0,29.6,0.29,4.12,68.1,7.02,0.766,0.515,0.88,9.13,0.45,v2,58.8,0.44,82.9,72.7,0.65,86339.0,7.87,0.747,v2,0
3.34,53488.0,16.0,1.84,35732.0,0.213,78.2,86.0,4.65,9.0,53.3,v2,0.649,99.2,5853.0,778.0,0.247,6.27,0.19,438.0,34.2,0.35,1.58,91.8,6.84,0.217,0.492,0.94,9.11,0.56,v2,51.9,0.45,19.8,54.7,0.76,74897.0,7.47,0.791,v3,0
3.28,55307.0,22.7,2.98,25049.0,0.146,77.8,94.0,4.44,6.8,52.8,v1,0.863,80.3,5462.0,747.0,0.536,3.8,0.47,821.0,34.4,0.29,2.38,86.6,7.01,0.288,0.485,0.8,9.76,0.42,v2,58.9,0.42,22.3,61.3,0.63,24482.0,6.61,0.748,v1,0
3.78,48233.0,24.8,2.09,55001.0,0.168,75.2,86.0,4.6,8.4,52.8,v1,0.632,75.5,7124.0,748.0,0.613,3.99,0.3,551.0,24.4,0.23,3.85,64.8,7.45,0.727,0.61,0.93,9.88,0.28,v2,52.7,0.43,26.7,63.7,0.2,55114.0,6.5,0.821,v2,0
3.67,53960.0,41.5,3.18,59164.0,0.241,71.6,66.0,4.27,5.9,52.6,v1,0.646,80.2,5490.0,786.0,0.519,5.15,0.17,789.0,33.5,0.46,0.43,95.2,8.04,0.465,0.333,0.91,9.03,0.61,v1,51.0,0.45,21.1,63.9,0.61,17071.0,6.72,0.724,v3,1
2.62,53909.0,24.9,2.23,24795.0,0.316,71.9,83.0,4.43,4.5,51.6,v2,0.62,99.1,6496.0,787.0,0.642,6.24,0.42,595.0,26.5,0.22,2.37,81.5,6.93,0.195,0.574,0.86,9.41,0.42,v2,59.7,0.35,20.4,71.2,0.89,56436.0,7.42,0.761,v2,0
2.73,51775.0,38.2,1.83,22674.0,0.17,77.6,66.0,4.5,8.3,50.2,v2,0.67,81.3,5532.0,747.0,0.621,5.24,0.16,598.0,28.7,0.47,1.18,79.0,7.02,0.257,0.538,0.56,9.04,0.46,v2,58.3,0.41,59.8,54.9,0.45,63806.0,7.1,0.718,v2,1
3.77,55086.0,15.0,2.09,57282.0,0.145,75.8,56.0,4.66,5.9,50.2,v2,0.686,38.0,6454.0,810.0,0.246,3.38,0.5,394.0,29.2,0.46,3.88,92.3,6.72,0.289,0.504,0.86,9.05,0.21,v2,58.1,0.43,21.8,55.7,0.67,59446.0,6.57,0.741,v1,0
3.1,47152.0,15.4,1.93,80057.0,0.17,74.4,93.0,4.29,5.5,55.7,v1,0.533,54.3,6500.0,746.0,0.645,6.16,0.45,608.0,24.1,0.17,1.74,72.9,7.18,0.288,0.621,0.72,9.11,0.39,v1,57.2,0.62,75.0,59.7,0.44,56466.0,6.95,0.756,v1,0
3.19,54656.0,40.0,1.85,76808.0,0.262,74.6,93.0,4.28,7.6,50.2,v2,0.864,96.3,6888.0,805.0,0.25,6.13,0.67,439.0,30.3,0.22,1.38,93.4,6.93,0.322,0.453,0.95,9.82,0.62,v1,61.6,0.54,25.0,70.3,0.88,50494.0,7.49,0.809,v1,0
3.3,55461.0,33.7,1.34,34815.0,0.315,79.3,76.0,4.7,5.3,50.2,v2,0.625,94.4,5937.0,802.0,0.731,6.03,0.61,609.0,34.3,0.17,1.1,88.5,8.27,0.634,0.577,0.62,9.03,0.22,v2,60.6,0.38,22.7,61.5,0.88,28239.0,6.91,0.734,v2,1
2.75,50473.0,36.8,1.96,50083.0,0.159,79.8,53.0,4.48,7.1,52.8,v2,0.649,78.6,6435.0,791.0,0.508,5.9,0.18,823.0,33.9,0.22,0.64,88.8,7.48,0.23,0.345,0.79,9.43,0.46,v2,51.6,0.41,72.0,62.8,0.8,23297.0,7.05,0.763,v1,1
1.57,50077.0,51.2,0.93,31256.0,0.497,77.6,90.0,4.44,4.3,52.9,v2,0.69,96.4,6442.0,805.0,0.234,5.53,0.64,605.0,25.2,0.29,0.96,89.3,6.68,0.165,0.357,0.8,9.67,0.6,v2,62.2,0.5,58.4,63.6,0.34,58770.0,6.84,0.705,v3,0
2.46,46891.0,45.0,1.77,86489.0,0.315,76.9,90.0,4.56,8.6,54.7,v1,0.759,86.5,5051.0,760.0,0.801,6.32,0.14,388.0,26.5,0.29,3.23,73.4,6.94,0.204,0.491,0.55,9.25,0.47,v1,50.9,0.44,58.6,61.5,0.64,35404.0,8.19,0.737,v2,0
3.59,53190.0,51.1,2.15,53995.0,0.316,79.5,82.0,4.67,8.6,51.1,v2,0.855,64.5,5328.0,802.0,0.734,6.12,0.38,822.0,30.2,0.23,3.55,96.4,6.81,0.36,0.335,0.95,8.78,0.38,v2,53.3,0.36,60.6,71.6,0.44,15665.0,7.19,0.745,v2,0
3.86,56370.0,44.7,2.68,93459.0,0.185,76.0,68.0,4.7,7.7,50.2,v2,0.649,44.8,7344.0,802.0,0.541,6.14,0.24,814.0,29.4,0.37,3.15,83.3,6.91,0.821,0.61,0.92,8.21,0.3,v1,60.0,0.36,66.3,68.8,0.23,60179.0,6.6,0.715,v2,0
3.76,54812.0,39.5,2.74,57252.0,0.155,77.5,91.0,4.64,7.5,50.2,v2,0.683,82.0,6334.0,761.0,0.234,5.98,0.57,598.0,23.9,0.3,3.86,65.7,8.19,0.183,0.621,0.7,9.05,0.62,v2,56.3,0.34,66.0,70.4,0.79,52878.0,6.58,0.743,v3,0
2.83,51035.0,51.2,2.94,39103.0,0.17,76.1,89.0,4.7,6.8,54.0,v1,0.697,81.0,5858.0,796.0,0.848,3.82,0.69,737.0,24.3,0.26,3.26,86.9,7.42,0.802,0.619,0.83,9.1,0.62,v2,50.1,0.44,31.1,56.1,0.78,59128.0,6.59,0.72,v1,0
3.7,51892.0,38.6,3.22,89739.0,0.315,77.7,72.0,4.53,5.5,50.4,v2,0.863,92.5,5466.0,763.0,0.617,3.58,0.53,670.0,28.7,0.26,3.9,95.7,6.73,0.178,0.594,0.89,9.69,0.33,v1,50.7,0.6,64.3,58.3,0.39,66042.0,7.61,0.725,v2,0
3.47,50374.0,33.5,1.77,22266.0,0.166,78.4,82.0,4.42,3.5,54.3,v1,0.863,77.3,6128.0,807.0,0.24,3.02,0.65,484.0,27.7,0.25,1.6,77.9,6.83,0.812,0.454,0.91,9.53,0.48,v1,61.2,0.36,32.5,71.0,0.64,40494.0,8.6,0.695,v2,1
3.35,55375.0,26.7,0.77,54515.0,0.496,74.4,68.0,4.59,7.5,52.0,v1,0.501,67.9,5773.0,810.0,0.648,6.0,0.71,608.0,32.8,0.23,2.98,92.6,6.84,0.24,0.448,0.97,9.07,0.48,v1,58.5,0.57,21.2,59.3,0.88,60926.0,6.58,0.763,v2,1
3.78,47633.0,42.2,0.35,31580.0,0.315,74.7,93.0,4.26,7.7,55.0,v1,0.751,51.2,5036.0,810.0,0.781,6.32,0.41,521.0,28.4,0.26,1.55,81.4,7.89,0.216,0.619,0.86,9.07,0.55,v2,54.7,0.43,68.6,71.1,0.54,21434.0,7.62,0.724,v2,0
3.59,53116.0,25.2,2.23,46735.0,0.168,77.6,94.0,4.62,8.2,50.5,v2,0.697,47.5,5201.0,763.0,0.243,3.48,0.25,716.0,26.1,0.25,2.77,96.7,8.39,0.251,0.616,0.42,9.08,0.62,v1,56.5,0.42,60.8,67.0,0.21,72721.0,6.35,0.743,v3,0
2.3,46563.0,34.6,1.83,73160.0,0.315,78.4,85.0,4.61,5.7,51.9,v1,0.849,76.8,4858.0,745.0,0.609,3.42,0.4,564.0,25.7,0.2,2.8,89.8,6.85,0.82,0.626,0.96,9.3,0.58,v2,48.1,0.43,59.8,71.7,0.74,30623.0,6.6,0.74,v1,1
1.86,50230.0,51.0,2.34,23129.0,0.35,79.0,94.0,4.51,3.9,50.2,v2,0.676,74.5,7320.0,804.0,0.779,5.65,0.38,823.0,33.1,0.24,0.85,92.2,6.73,0.125,0.586,0.54,9.69,0.28,v2,59.7,0.36,56.5,57.3,0.39,51807.0,7.4,0.764,v1,0
3.33,55410.0,39.2,2.87,53097.0,0.172,78.5,79.0,4.69,8.4,54.3,v1,0.656,89.1,7101.0,766.0,0.272,3.33,0.71,535.0,26.4,0.23,2.75,98.1,7.05,0.6,0.538,0.98,9.1,0.21,v1,52.2,0.49,62.9,60.7,0.33,22968.0,7.19,0.782,v2,0
3.71,47564.0,51.1,1.92,86494.0,0.498,78.2,67.0,4.37,6.4,50.7,v1,0.691,81.8,5736.0,805.0,0.463,3.93,0.63,507.0,29.9,0.3,3.65,79.6,6.83,0.726,0.62,0.71,9.89,0.38,v1,61.8,0.49,70.0,59.0,0.84,14510.0,7.12,0.772,v3,0
3.7,48055.0,13.8,1.89,60548.0,0.213,72.4,91.0,4.63,6.9,52.7,v2,0.629,56.1,7093.0,761.0,0.468,3.52,0.62,822.0,24.7,0.17,1.55,94.5,7.6,0.21,0.579,0.4,9.11,0.6,v1,56.2,0.42,19.9,71.8,0.88,29068.0,6.6,0.697,v1,0
1.47,48294.0,42.5,3.16,24022.0,0.468,71.7,56.0,4.61,3.5,52.4,v1,0.711,80.5,5982.0,760.0,0.554,4.38,0.59,811.0,33.3,0.27,3.75,78.9,6.79,0.261,0.431,0.5,9.16,0.41,v1,58.7,0.44,21.1,60.1,0.75,37154.0,6.78,0.748,v2,0
3.79,47713.0,51.3,2.4,58047.0,0.315,76.1,70.0,4.7,7.3,55.9,v2,0.629,77.8,4246.0,808.0,0.669,6.18,0.37,763.0,24.3,0.26,3.56,72.7,6.93,0.631,0.347,0.85,9.88,0.4,v2,47.6,0.36,69.7,57.9,0.56,19693.0,6.68,0.759,v1,1
3.37,47524.0,40.0,3.04,58013.0,0.44,82.6,70.0,4.7,9.1,55.0,v1,0.683,93.3,6960.0,808.0,0.577,6.3,0.71,258.0,24.4,0.46,0.88,78.0,6.91,0.736,0.458,0.91,9.12,0.41,v2,58.5,0.45,19.9,55.5,0.33,75336.0,7.15,0.703,v1,0
3.36,53919.0,51.3,0.7,59886.0,0.164,78.0,77.0,4.36,9.3,51.5,v1,0.694,87.1,5442.0,763.0,0.296,3.76,0.37,757.0,34.4,0.26,1.25,87.8,7.34,0.182,0.34,0.72,9.57,0.52,v1,52.9,0.62,37.3,66.0,0.88,30921.0,7.23,0.738,v1,0
3.86,55464.0,46.5,1.85,24219.0,0.497,84.1,67.0,4.38,7.6,54.4,v2,0.604,71.1,5400.0,794.0,0.601,5.01,0.69,714.0,23.9,0.19,3.86,92.5,7.74,0.376,0.626,0.47,9.65,0.62,v1,60.1,0.41,83.7,67.0,0.46,70954.0,7.61,0.792,v1,0
3.34,48890.0,48.6,2.96,47618.0,0.438,85.0,93.0,4.24,9.4,52.2,v2,0.69,94.2,4982.0,807.0,0.655,4.27,0.16,650.0,24.4,0.21,2.14,93.5,6.68,0.729,0.327,0.96,9.57,0.35,v2,60.2,0.43,78.9,72.3,0.63,75313.0,6.33,0.752,v1,0
3.53,56501.0,51.2,2.09,19251.0,0.15,79.1,84.0,4.59,8.0,52.6,v1,0.748,79.8,4147.0,809.0,0.644,5.79,0.55,662.0,26.4,0.44,2.61,80.4,7.37,0.758,0.449,0.88,9.59,0.3,v1,57.2,0.45,46.1,71.6,0.8,58365.0,7.51,0.741,v1,0
1.19,54878.0,51.2,2.32,64988.0,0.158,78.2,87.0,4.63,5.9,53.1,v2,0.688,98.8,4693.0,797.0,0.241,3.93,0.17,657.0,24.7,0.35,3.38,93.5,6.88,0.667,0.614,0.9,9.11,0.62,v1,54.9,0.45,60.2,72.6,0.83,20562.0,6.98,0.842,v3,0
3.33,55699.0,38.6,2.68,21126.0,0.157,78.8,91.0,4.7,8.6,51.2,v2,0.692,97.8,6838.0,745.0,0.62,5.68,0.16,819.0,25.7,0.29,3.29,78.9,6.96,0.152,0.469,0.94,9.47,0.21,v2,60.2,0.45,19.1,62.3,0.66,61219.0,6.61,0.733,v3,0
3.21,51923.0,37.0,2.93,22005.0,0.498,75.1,75.0,4.47,8.8,51.4,v1,0.671,78.3,6075.0,810.0,0.794,6.35,0.72,707.0,23.9,0.25,1.26,88.6,6.94,0.171,0.579,0.4,9.45,0.4,v2,62.2,0.42,66.7,64.4,0.39,15403.0,7.3,0.74,v2,1
3.56,53641.0,47.4,2.33,59600.0,0.315,75.7,82.0,4.67,7.3,53.1,v2,0.863,63.9,4522.0,780.0,0.267,6.15,0.38,728.0,29.7,0.15,1.93,87.0,6.96,0.776,0.436,0.97,9.05,0.24,v1,61.4,0.44,66.9,57.0,0.28,53237.0,6.75,0.827,v3,1
2.51,54446.0,37.2,2.22,93163.0,0.497,77.5,93.0,4.48,6.6,51.8,v1,0.67,81.1,7202.0,786.0,0.301,4.98,0.73,819.0,27.0,0.25,0.92,85.2,8.16,0.578,0.61,0.98,9.06,0.22,v2,48.6,0.62,59.8,64.0,0.3,25448.0,8.11,0.834,v3,0
3.19,54715.0,41.3,2.51,23294.0,0.316,73.1,81.0,4.66,9.3,50.8,v1,0.62,78.2,6990.0,776.0,0.819,6.37,0.17,603.0,27.6,0.31,3.68,90.0,8.24,0.257,0.421,0.84,9.05,0.62,v1,46.9,0.44,27.6,71.9,0.26,22403.0,7.47,0.728,v1,1
3.78,53468.0,47.7,2.39,20267.0,0.316,74.1,94.0,4.57,6.3,50.2,v2,0.682,86.6,7123.0,763.0,0.612,3.58,0.5,256.0,26.2,0.23,2.62,84.5,6.8,0.17,0.494,0.84,9.04,0.27,v2,60.3,0.6,28.7,62.5,0.33,21061.0,7.94,0.806,v3,0
3.54,55906.0,38.1,3.09,25076.0,0.164,76.5,67.0,4.23,6.7,50.8,v1,0.657,77.2,6704.0,810.0,0.479,5.96,0.4,535.0,33.7,0.47,3.62,96.8,7.05,0.243,0.56,0.87,9.13,0.25,v1,60.7,0.43,18.8,72.1,0.79,23816.0,6.46,0.757,v1,0
3.68,54509.0,37.5,0.39,59616.0,0.497,74.4,93.0,4.61,8.6,51.3,v1,0.697,76.1,6691.0,746.0,0.427,4.31,0.43,602.0,28.3,0.29,2.06,93.6,8.13,0.429,0.38,0.64,9.12,0.6,v2,47.6,0.44,60.1,71.3,0.39,51952.0,7.29,0.782,v3,0
3.69,52864.0,14.0,2.4,57888.0,0.315,75.6,67.0,4.59,6.7,54.1,v1,0.863,78.4,7441.0,767.0,0.248,5.87,0.48,765.0,24.0,0.25,1.55,98.4,7.02,0.549,0.45,0.58,9.05,0.62,v2,53.4,0.35,72.8,63.8,0.87,51895.0,7.39,0.845,v2,0
3.24,53073.0,45.4,1.83,25207.0,0.22,74.6,77.0,4.64,8.4,55.8,v2,0.616,93.7,5692.0,784.0,0.735,4.91,0.7,746.0,28.1,0.41,3.68,79.7,8.07,0.509,0.352,0.88,9.52,0.62,v2,54.1,0.41,56.0,70.4,0.5,74246.0,7.17,0.759,v2,1
2.21,53104.0,33.6,2.03,94262.0,0.316,78.2,71.0,4.67,6.8,52.4,v1,0.644,79.7,4883.0,807.0,0.649,6.1,0.42,666.0,24.2,0.25,2.14,80.4,6.99,0.691,0.463,0.9,9.27,0.49,v2,51.6,0.49,70.5,58.0,0.33,14596.0,6.58,0.743,v2,1
3.49,47555.0,44.0,0.5,84331.0,0.315,75.7,93.0,4.37,5.2,50.3,v2,0.654,95.5,5702.0,761.0,0.642,6.09,0.37,812.0,33.3,0.19,2.78,81.7,6.76,0.176,0.337,0.88,9.5,0.61,v1,55.4,0.43,83.0,62.6,0.39,17461.0,6.79,0.745,v2,0
3.09,53596.0,37.0,2.48,22417.0,0.163,76.4,78.0,4.48,3.4,51.5,v1,0.863,82.2,4808.0,804.0,0.718,3.72,0.36,817.0,26.6,0.15,2.24,90.0,6.72,0.4,0.341,0.96,9.77,0.33,v1,52.9,0.43,60.0,71.2,0.44,72657.0,7.57,0.741,v1,1
3.59,47003.0,38.7,1.54,88646.0,0.163,72.2,93.0,4.58,6.8,52.8,v1,0.64,77.8,5285.0,762.0,0.65,3.09,0.28,741.0,29.2,0.29,1.68,98.8,6.93,0.149,0.357,0.71,9.11,0.26,v1,47.3,0.49,59.5,72.5,0.43,22309.0,7.38,0.821,v2,1
2.12,55455.0,39.7,0.33,51544.0,0.165,73.1,68.0,4.66,7.8,54.1,v2,0.635,95.2,5930.0,800.0,0.65,4.49,0.38,823.0,24.1,0.15,1.99,72.6,7.17,0.236,0.5,0.87,8.97,0.62,v2,48.5,0.4,70.7,70.6,0.63,20489.0,6.55,0.759,v1,0
3.47,54176.0,35.9,1.83,35427.0,0.497,79.5,71.0,4.64,9.5,50.7,v1,0.819,85.0,4482.0,795.0,0.243,3.71,0.67,814.0,27.3,0.45,1.27,93.4,6.95,0.715,0.591,0.85,8.23,0.22,v1,53.1,0.43,47.6,69.8,0.8,15167.0,7.08,0.709,v2,1
2.71,53890.0,28.7,2.0,55099.0,0.424,77.8,70.0,4.62,5.4,52.6,v1,0.696,95.3,7214.0,810.0,0.244,6.12,0.37,601.0,27.9,0.3,0.91,67.1,7.01,0.644,0.519,0.67,9.8,0.23,v2,48.1,0.4,59.5,70.2,0.64,68962.0,7.91,0.736,v2,0
3.16,51255.0,24.5,1.91,53503.0,0.316,78.4,93.0,4.23,7.4,51.7,v2,0.663,98.7,6513.0,764.0,0.645,3.91,0.6,680.0,29.2,0.25,2.29,85.7,6.98,0.842,0.626,0.5,9.09,0.22,v2,53.1,0.38,72.2,65.4,0.51,37697.0,7.11,0.701,v1,0
2.51,54788.0,40.8,3.29,94057.0,0.465,74.3,88.0,4.67,7.1,50.2,v2,0.668,75.2,7109.0,808.0,0.608,6.17,0.68,598.0,27.3,0.47,4.01,89.3,6.82,0.169,0.619,0.64,9.82,0.52,v1,58.5,0.43,70.9,72.5,0.24,57066.0,7.58,0.822,v2,1
1.97,46354.0,45.6,2.06,63710.0,0.251,78.0,89.0,4.61,3.8,50.6,v1,0.654,89.1,4500.0,805.0,0.65,6.15,0.28,605.0,27.2,0.22,3.36,70.5,7.1,0.264,0.617,0.96,9.67,0.52,v2,58.3,0.44,19.0,71.8,0.53,73470.0,6.59,0.748,v2,0
1.36,53996.0,42.1,3.09,76038.0,0.169,81.8,88.0,4.62,5.4,50.2,v2,0.795,74.8,4959.0,803.0,0.247,6.18,0.56,596.0,34.1,0.41,3.48,80.0,6.93,0.229,0.611,0.96,9.03,0.46,v1,60.8,0.44,79.1,61.1,0.44,64400.0,6.58,0.844,v1,0
3.36,55874.0,27.5,2.11,59181.0,0.495,83.2,94.0,4.61,6.8,51.4,v2,0.85,98.5,6150.0,762.0,0.647,3.59,0.3,820.0,30.4,0.3,3.37,68.4,6.98,0.951,0.346,0.43,9.56,0.3,v2,60.5,0.43,79.3,62.3,0.18,54660.0,6.42,0.698,v3,0
3.58,55008.0,18.9,1.85,80886.0,0.496,83.9,93.0,4.68,4.1,50.2,v2,0.672,83.2,7136.0,756.0,0.642,3.33,0.69,605.0,30.4,0.23,2.45,79.9,7.14,0.159,0.357,0.95,9.85,0.47,v1,60.8,0.44,26.5,58.7,0.31,69556.0,6.6,0.828,v2,1
2.09,47330.0,39.9,1.6,42852.0,0.321,77.7,86.0,4.54,7.4,50.6,v1,0.651,98.8,5583.0,810.0,0.647,6.11,0.73,438.0,24.9,0.16,2.7,78.7,8.47,0.103,0.487,0.81,9.11,0.28,v2,57.8,0.38,19.5,64.4,0.31,78843.0,8.34,0.755,v2,0
3.29,51046.0,48.1,2.94,87392.0,0.316,76.5,65.0,4.65,8.5,53.7,v1,0.69,76.8,4460.0,796.0,0.761,5.94,0.45,817.0,25.2,0.45,3.31,85.6,6.72,0.747,0.623,0.94,9.14,0.27,v2,54.0,0.6,20.1,60.8,0.88,36867.0,8.15,0.814,v2,0
3.68,54002.0,31.7,2.24,58667.0,0.315,77.7,85.0,4.3,8.1,51.7,v1,0.864,97.3,6777.0,801.0,0.597,4.89,0.17,472.0,34.2,0.23,1.2,79.2,6.9,0.246,0.599,0.91,9.07,0.33,v2,60.0,0.43,17.8,71.2,0.32,28283.0,6.6,0.75,v2,0
3.71,54855.0,22.5,1.92,59687.0,0.179,77.8,72.0,4.65,3.7,50.2,v2,0.644,84.0,6191.0,810.0,0.238,3.44,0.13,602.0,26.6,0.2,1.57,85.8,6.79,0.29,0.48,0.69,9.09,0.35,v2,51.1,0.42,23.6,59.0,0.71,58508.0,7.63,0.85,v2,0
3.71,54493.0,11.8,2.32,21628.0,0.315,76.4,53.0,4.64,7.3,54.6,v2,0.647,90.3,4626.0,760.0,0.544,6.07,0.14,596.0,26.5,0.25,3.73,85.6,7.04,0.781,0.441,0.92,8.47,0.58,v2,54.9,0.57,78.1,71.2,0.8,28266.0,7.87,0.723,v3,1
2.87,53274.0,39.8,2.41,54433.0,0.164,73.6,61.0,4.67,6.9,50.9,v1,0.67,79.8,6118.0,789.0,0.852,3.27,0.69,756.0,27.3,0.46,2.66,98.7,6.75,0.263,0.547,0.56,9.57,0.4,v1,55.4,0.36,23.2,57.0,0.46,75979.0,6.95,0.765,v3,0
2.18,53701.0,46.0,1.84,86174.0,0.32,77.2,85.0,4.34,9.5,52.4,v2,0.515,91.8,6197.0,795.0,0.238,3.61,0.68,599.0,25.4,0.18,1.28,86.7,6.9,0.92,0.626,0.85,9.06,0.62,v2,62.1,0.45,18.4,67.5,0.72,16935.0,6.36,0.737,v1,0
3.67,55696.0,12.3,1.84,59812.0,0.315,78.8,54.0,4.51,6.0,52.7,v1,0.649,82.5,4566.0,746.0,0.404,5.92,0.51,600.0,34.4,0.16,4.11,90.5,6.95,0.839,0.343,0.83,9.12,0.21,v1,49.7,0.42,59.4,68.4,0.5,44508.0,8.61,0.741,v3,0
3.06,47052.0,21.7,2.03,51933.0,0.261,73.5,68.0,4.53,5.0,52.3,v1,0.68,42.4,5233.0,796.0,0.643,4.73,0.71,385.0,27.5,0.42,2.38,86.1,6.78,0.154,0.596,0.9,9.85,0.35,v1,58.9,0.35,26.4,68.8,0.48,58862.0,7.0,0.754,v2,0
3.83,52777.0,41.8,2.33,89132.0,0.491,78.9,93.0,4.69,9.0,50.2,v1,0.736,95.7,4510.0,807.0,0.243,5.08,0.24,811.0,25.1,0.25,4.02,93.3,7.02,0.186,0.51,0.9,9.06,0.26,v2,50.6,0.47,73.1,61.2,0.69,76176.0,8.36,0.828,v1,0
3.88,54104.0,26.1,1.84,86930.0,0.474,81.4,79.0,4.69,4.8,50.8,v2,0.781,76.9,5160.0,794.0,0.251,5.99,0.16,655.0,34.5,0.28,3.9,72.6,6.97,0.312,0.617,0.98,9.67,0.23,v2,56.1,0.42,59.9,57.1,0.63,19984.0,6.98,0.765,v1,0
1.78,53897.0,36.4,1.99,49758.0,0.308,84.3,76.0,4.36,7.8,51.4,v1,0.863,74.5,5945.0,802.0,0.791,3.9,0.29,604.0,32.6,0.22,3.96,76.1,6.91,0.245,0.327,0.89,8.25,0.59,v2,60.3,0.41,69.8,71.6,0.89,59534.0,7.57,0.748,v2,0
1.82,46223.0,44.0,1.83,48467.0,0.498,79.5,94.0,4.45,7.4,50.2,v1,0.828,96.2,5385.0,804.0,0.571,3.64,0.51,307.0,27.6,0.45,1.47,91.0,7.02,0.218,0.454,0.7,9.47,0.25,v2,59.1,0.39,70.1,62.1,0.89,53143.0,6.39,0.757,v3,0
2.63,54242.0,39.4,1.35,50141.0,0.316,71.8,53.0,4.7,8.2,51.0,v1,0.691,95.9,6031.0,761.0,0.417,3.05,0.16,815.0,27.6,0.22,3.85,80.9,7.98,0.728,0.54,0.93,9.04,0.25,v1,61.7,0.46,25.2,56.0,0.64,74038.0,7.06,0.718,v3,0
2.93,55342.0,39.6,0.63,67551.0,0.497,78.3,88.0,4.7,8.3,52.6,v2,0.625,85.7,7137.0,810.0,0.247,5.93,0.45,274.0,26.5,0.4,3.3,94.0,7.16,0.236,0.419,0.79,9.28,0.25,v1,61.6,0.55,26.8,59.4,0.34,53624.0,7.51,0.701,v1,0
2.77,46709.0,36.3,1.94,55673.0,0.453,79.7,94.0,4.62,6.7,50.2,v2,0.692,70.8,4172.0,746.0,0.796,5.74,0.24,811.0,29.6,0.2,3.65,80.3,7.96,0.562,0.498,0.72,9.14,0.27,v2,51.2,0.36,87.4,71.0,0.61,15571.0,6.35,0.696,v2,0
2.7,50658.0,26.9,1.85,23517.0,0.498,79.6,70.0,4.7,7.0,53.7,v2,0.659,94.6,4545.0,781.0,0.365,3.71,0.15,760.0,33.3,0.2,1.32,84.8,7.74,0.324,0.357,0.66,9.61,0.25,v2,62.1,0.35,19.2,56.7,0.31,26593.0,6.58,0.763,v3,0
3.41,54333.0,16.9,0.8,23548.0,0.459,75.4,94.0,4.56,3.8,50.2,v2,0.601,92.2,5841.0,809.0,0.492,6.34,0.4,609.0,25.4,0.45,4.17,95.4,6.87,0.18,0.599,0.39,9.56,0.59,v1,60.2,0.34,86.9,57.6,0.72,62484.0,7.53,0.739,v3,0
3.46,56187.0,51.3,2.1,72534.0,0.44,77.5,81.0,4.59,7.3,50.7,v1,0.618,79.8,5374.0,805.0,0.644,6.01,0.69,625.0,27.3,0.43,3.55,83.6,6.88,0.954,0.5,0.52,9.86,0.5,v1,52.1,0.48,72.8,55.1,0.28,27369.0,6.27,0.801,v3,1
2.52,56606.0,39.7,0.28,23738.0,0.157,77.5,93.0,4.67,8.2,50.9,v1,0.863,53.3,6028.0,797.0,0.758,5.05,0.68,778.0,24.3,0.23,2.49,71.1,6.95,0.183,0.626,0.48,9.56,0.45,v1,47.8,0.34,72.1,70.8,0.63,81158.0,6.56,0.75,v3,0
1.85,54311.0,51.1,3.01,39706.0,0.252,75.9,94.0,4.7,7.0,51.7,v1,0.759,84.5,7309.0,809.0,0.645,6.24,0.38,435.0,26.6,0.27,3.25,67.8,7.02,0.941,0.484,0.74,9.13,0.41,v2,50.6,0.44,18.9,71.5,0.65,70587.0,7.02,0.802,v1,1
3.81,47653.0,37.2,1.84,59690.0,0.315,77.6,85.0,4.63,4.6,50.2,v1,0.646,91.8,6689.0,806.0,0.882,4.11,0.38,812.0,31.3,0.21,3.48,86.6,7.05,0.185,0.615,0.89,9.09,0.61,v1,47.6,0.42,59.5,71.0,0.63,52199.0,6.6,0.837,v3,0
3.39,55042.0,39.8,1.84,26243.0,0.316,82.7,90.0,4.68,7.3,51.0,v1,0.645,76.7,6613.0,796.0,0.834,6.17,0.51,823.0,33.3,0.18,3.86,66.3,7.3,0.328,0.571,0.4,9.06,0.34,v2,58.1,0.34,59.5,58.1,0.32,21658.0,6.6,0.783,v3,1
3.69,52307.0,28.6,1.74,57453.0,0.495,76.2,93.0,4.6,4.4,50.4,v1,0.647,98.0,7032.0,742.0,0.285,6.27,0.51,769.0,33.7,0.28,3.7,94.7,7.76,0.202,0.326,0.77,9.04,0.24,v1,53.3,0.44,22.1,62.5,0.63,58756.0,6.58,0.806,v3,0
